section_index,section_name,rule_id,alt_idx,source,whole_ok,failure_class,input_ok,output_ok,env_ok,exception_ok,input_class,output_class,env_class,exception_class,input_description,output_description,env_description,exception_description,blame
6.1.1.3,North Omotic to Kafa,Kafa-p,,index_diachronica_original.html:1024,True,,True,True,True,,,,,,,,,,none
6.1.1.3,North Omotic to Kafa,Kafa-s,,index_diachronica_original.html:1026,True,,True,True,,True,,,,,,,,,none
6.1.1.3,North Omotic to Kafa,Kafa-tsʼ,,index_diachronica_original.html:1027,True,,True,True,,,,,,,,,,,none
6.1.1.3,North Omotic to Kafa,"Kafa-ts,ʒ",,index_diachronica_original.html:1032,True,,True,True,True,,,,,,,,,,none
6.1.1.3,North Omotic to Kafa,Kafa-tsʼ_2,,index_diachronica_original.html:1035,True,,True,True,,,,,,,,,,,none
6.1.1.3,North Omotic to Kafa,Kafa-ɲ,,index_diachronica_original.html:1036,True,,True,True,,,,,,,,,,,none
6.1.1.3,North Omotic to Kafa,Kafa-l,,index_diachronica_original.html:1038,True,,True,True,True,,,,,,,,,,none
6.1.1.3,North Omotic to Kafa,Kafa-l_2,,index_diachronica_original.html:1039,True,,True,True,True,,,,,,,,,,none
6.1.1.4,North Omotic to Maale,Maale-b,,index_diachronica_original.html:1045,True,,True,True,True,,,,,,,,,,none
6.1.1.4,North Omotic to Maale,Maale-p,,index_diachronica_original.html:1046,True,,True,True,True,,,,,,,,,,none
6.1.1.4,North Omotic to Maale,Maale-z,,index_diachronica_original.html:1047,True,,True,True,True,,,,,,,,,,none
6.1.1.4,North Omotic to Maale,Maale-z_2,,index_diachronica_original.html:1048,True,,True,True,True,,,,,,,,,,none
6.1.1.4,North Omotic to Maale,Maale-tsʼ,,index_diachronica_original.html:1054,True,,True,True,True,,,,,,,,,,none
6.1.1.4,North Omotic to Maale,Maale-tsʼ_2,,index_diachronica_original.html:1055,True,,True,True,True,,,,,,,,,,none
6.1.1.4,North Omotic to Maale,Maale-ɲ,,index_diachronica_original.html:1056,True,,True,True,,,,,,,,,,,none
6.1.1.5,North Omotic to Shekkacho,Shekkacho-b,,index_diachronica_original.html:1062,True,,True,True,True,,,,,,,,,,none
6.1.1.5,North Omotic to Shekkacho,Shekkacho-pʼ,,index_diachronica_original.html:1063,True,,True,True,True,,,,,,,,,,none
6.1.1.5,North Omotic to Shekkacho,Shekkacho-pʼ_2,,index_diachronica_original.html:1064,True,,True,True,,,,,,,,,,,none
6.1.1.5,North Omotic to Shekkacho,Shekkacho-z,,index_diachronica_original.html:1065,True,,True,True,True,,,,,,,,,,none
6.1.1.5,North Omotic to Shekkacho,Shekkacho-s,,index_diachronica_original.html:1068,True,,True,True,,True,,,,,,,,,none
6.1.1.5,North Omotic to Shekkacho,Shekkacho-tsʼ,,index_diachronica_original.html:1069,True,,True,True,,,,,,,,,,,none
6.1.1.5,North Omotic to Shekkacho,Shekkacho-ʒ,,index_diachronica_original.html:1072,True,,True,True,True,,,,,,,,,,none
6.1.1.5,North Omotic to Shekkacho,Shekkacho-ts,,index_diachronica_original.html:1074,True,,True,True,True,,,,,,,,,,none
6.1.1.5,North Omotic to Shekkacho,Shekkacho-l,,index_diachronica_original.html:1081,True,,True,True,True,,,,,,,,,,none
6.1.1.5,North Omotic to Shekkacho,Shekkacho-l_2,,index_diachronica_original.html:1082,True,,True,True,True,,,,,,,,,,none
6.1.1.6,North Omotic to Wolaytta,Wolaytta-b,,index_diachronica_original.html:1088,True,,True,True,True,,,,,,,,,,none
6.1.1.6,North Omotic to Wolaytta,Wolaytta-p,,index_diachronica_original.html:1089,True,,True,True,,,,,,,,,,,none
6.1.1.6,North Omotic to Wolaytta,Wolaytta-ɲ,,index_diachronica_original.html:1096,True,,True,True,,,,,,,,,,,none
6.1.1.6,North Omotic to Wolaytta,Wolaytta-l,,index_diachronica_original.html:1097,True,,True,True,True,,,,,,,,,,none
6.1.1.7,North Omotic to Yemsa,Yemsa-b,,index_diachronica_original.html:1103,True,,True,True,True,,,,,,,,,,none
6.1.1.7,North Omotic to Yemsa,Yemsa-p,,index_diachronica_original.html:1104,True,,True,True,,,,,,,,,,,none
6.1.1.7,North Omotic to Yemsa,Yemsa-pʼ,,index_diachronica_original.html:1105,True,,True,True,,,,,,,,,,,none
6.1.1.7,North Omotic to Yemsa,Yemsa-z,,index_diachronica_original.html:1106,True,,True,True,True,,,,,,,,,,none
6.1.1.7,North Omotic to Yemsa,Yemsa-kʼ,,index_diachronica_original.html:1110,True,,True,True,True,,,,,,,,,,none
6.1.1.7,North Omotic to Yemsa,Yemsa-tʃ-ʒ,,index_diachronica_original.html:1111,True,,True,True,,,,,,,,,,,none
6.1.1.7,North Omotic to Yemsa,Yemsa-ts,,index_diachronica_original.html:1112,True,,True,True,True,,,,,,,,,,none
6.1.1.7,North Omotic to Yemsa,Yemsa-tʃʼ,,index_diachronica_original.html:1114,True,,True,True,,,,,,,,,,,none
6.1.1.7,North Omotic to Yemsa,Yemsa-ɲ,,index_diachronica_original.html:1115,True,,True,True,,,,,,,,,,,none
6.1.1.7,North Omotic to Yemsa,Yemsa-l,,index_diachronica_original.html:1118,True,,True,True,True,,,,,,,,,,none
6.1.1.7,North Omotic to Yemsa,Yemsa-r,0,index_diachronica_original.html:1120,True,,True,True,True,,,,,,,,,,none
6.1.1.8,North Omotic to Zayse-Zergulla,Zayse-Zergulla-b,,index_diachronica_original.html:1125,True,,True,True,True,,,,,,,,,,none
6.1.1.8,North Omotic to Zayse-Zergulla,Zayse-Zergulla-pʼ,,index_diachronica_original.html:1126,True,,True,True,,,,,,,,,,,none
6.1.1.8,North Omotic to Zayse-Zergulla,Zayse-Zergulla-z,,index_diachronica_original.html:1127,True,,True,True,True,,,,,,,,,,none
6.1.1.8,North Omotic to Zayse-Zergulla,Zayse-Zergulla-tsʼ,,index_diachronica_original.html:1128,True,,True,True,,,,,,,,,,,none
6.1.1.8,North Omotic to Zayse-Zergulla,Zayse-Zergulla-tsʼ_2,0,index_diachronica_original.html:1137,True,,True,True,,,,,,,,,,,none
6.1.1.8,North Omotic to Zayse-Zergulla,Zayse-Zergulla-tsʼ_2,1,index_diachronica_original.html:1137,True,,True,True,,,,,,,,,,,none
6.1.1.8,North Omotic to Zayse-Zergulla,Zayse-Zergulla-ɲ,,index_diachronica_original.html:1138,True,,True,True,,,,,,,,,,,none
6.1.1.8,North Omotic to Zayse-Zergulla,Zayse-Zergulla-l,,index_diachronica_original.html:1139,True,,True,True,True,,,,,,,,,,none
6.1.2.1,South Omotic to Aari,Aari-z,0,index_diachronica_original.html:1148,True,,True,True,True,,,,,,,,,,none
6.1.2.1,South Omotic to Aari,Aari-z,1,index_diachronica_original.html:1148,True,,True,True,True,,,,,,,,,,none
6.1.2.1,South Omotic to Aari,Aari-kʼ,,index_diachronica_original.html:1150,True,,True,True,,,,,,,,,,,none
6.1.2.1,South Omotic to Aari,Aari-tʃ,,index_diachronica_original.html:1151,True,,True,True,,,,,,,,,,,none
6.1.2.2,South Omotic to Dime,Dime-p,,index_diachronica_original.html:1158,True,,True,True,,,,,,,,,,,none
6.1.2.2,South Omotic to Dime,Dime-z,0,index_diachronica_original.html:1159,True,,True,True,True,,,,,,,,,,none
6.1.2.2,South Omotic to Dime,Dime-z,1,index_diachronica_original.html:1159,True,,True,True,True,,,,,,,,,,none
6.1.2.2,South Omotic to Dime,Dime-tʃ,,index_diachronica_original.html:1161,True,,True,True,,,,,,,,,,,none
6.1.2.2,South Omotic to Dime,Dime-ts,,index_diachronica_original.html:1162,True,,True,True,True,,,,,,,,,,none
6.2,Proto-Afro-Asiatic to Proto-Erythrean,Proto-Erythrean-tʃ-dʒ,,index_diachronica_original.html:1169,True,,True,True,,,,,,,,,,,none
6.2.1,Proto-Erythrean to Proto-Cushitic,Proto-Cushitic-b,,index_diachronica_original.html:1174,True,,True,True,True,,,,,,,,,,none
6.2.1,Proto-Erythrean to Proto-Cushitic,Proto-Cushitic-ɡ,,index_diachronica_original.html:1175,True,,True,True,True,,,,,,,,,,none
6.2.1,Proto-Erythrean to Proto-Cushitic,Proto-Cushitic-ɣ,,index_diachronica_original.html:1176,True,,True,True,True,,,,,,,,,,none
6.2.1.1.1,Proto-Agaw to Awngi,Awngi-kʼ-kʷʼ,,index_diachronica_original.html:1188,True,,True,True,,,,,,,,,,,none
6.2.1.1.1,Proto-Agaw to Awngi,Awngi-ʔ,,index_diachronica_original.html:1189,True,,True,True,,,,,,,,,,,none
6.2.1.1.2,Proto-Agaw to Blin,"Blin-ts,tʃ-z-dz",,index_diachronica_original.html:1197,True,,True,True,,,,,,,,,,,none
6.2.1.1.2,Proto-Agaw to Blin,Blin-t,,index_diachronica_original.html:1198,True,,True,True,True,True,,,,,,,,,none
6.2.1.1.3,Proto-Agaw to Kemantney,Kemantney-x,,index_diachronica_original.html:1205,True,,True,True,,,,,,,,,,,none
6.2.1.1.3,Proto-Agaw to Kemantney,Kemantney-xʷ-ɢʷ,,index_diachronica_original.html:1206,True,,True,True,,,,,,,,,,,none
6.2.1.1.3,Proto-Agaw to Kemantney,"Kemantney-ts,tʃ-dz",,index_diachronica_original.html:1207,True,,True,True,,,,,,,,,,,none
6.2.1.1.3,Proto-Agaw to Kemantney,Kemantney-t,,index_diachronica_original.html:1208,True,,True,True,True,True,,,,,,,,,none
6.2.1.1.3,Proto-Agaw to Kemantney,Kemantney-kʼ,,index_diachronica_original.html:1209,True,,True,True,True,,,,,,,,,,none
6.2.1.1.3,Proto-Agaw to Kemantney,Kemantney-kʷʼ,,index_diachronica_original.html:1210,True,,True,True,,,,,,,,,,,none
6.2.1.1.3,Proto-Agaw to Kemantney,Kemantney-ʔ,,index_diachronica_original.html:1211,True,,True,True,,,,,,,,,,,none
6.2.1.1.4,Proto-Agaw to Xamtanga,"Xamtanga-x,ɢ",,index_diachronica_original.html:1217,True,,True,True,,,,,,,,,,,none
6.2.1.1.4,Proto-Agaw to Xamtanga,"Xamtanga-xʷ,ɢʷ",,index_diachronica_original.html:1218,True,,True,True,True,,,,,,,,,,none
6.2.1.1.4,Proto-Agaw to Xamtanga,"Xamtanga-xʷ,ɢʷ_2",,index_diachronica_original.html:1219,True,,True,True,,True,,,,,,,,,none
6.2.1.1.4,Proto-Agaw to Xamtanga,Xamtanga-ts-tʃ-dz,,index_diachronica_original.html:1220,True,,True,True,,,,,,,,,,,none
6.2.1.1.4,Proto-Agaw to Xamtanga,Xamtanga-k,1,index_diachronica_original.html:1221,True,,True,True,,,,,,,,,,,none
6.2.1.1.4,Proto-Agaw to Xamtanga,Xamtanga-kʼ,0,index_diachronica_original.html:1222,True,,True,True,True,,,,,,,,,,none
6.2.1.1.4,Proto-Agaw to Xamtanga,Xamtanga-kʼ,1,index_diachronica_original.html:1222,True,,True,True,True,,,,,,,,,,none
6.2.1.1.4,Proto-Agaw to Xamtanga,Xamtanga-kʼ_2,,index_diachronica_original.html:1223,True,,True,True,,True,,,,,,,,,none
6.2.1.1.4,Proto-Agaw to Xamtanga,Xamtanga-ʔ,,index_diachronica_original.html:1224,True,,True,True,,,,,,,,,,,none
6.2.2,Proto-Erythrean to Proto-North Erythrean,"Proto-North-Erythrean-e,o-i,u",,index_diachronica_original.html:1231,True,,True,True,,,,,,,,,,,none
6.2.2,Proto-Erythrean to Proto-North Erythrean,Proto-North-Erythrean-$VC$,,index_diachronica_original.html:1232,True,,True,True,,,,,,,,,,,none
6.2.2,Proto-Erythrean to Proto-North Erythrean,Proto-North-Erythrean-in,,index_diachronica_original.html:1233,True,,True,True,True,,,,,,,,,,none
6.2.2.1,Proto-North Erythrean to Proto-Chadic,Proto-Chadic-ħ-ʕ,,index_diachronica_original.html:1239,True,,True,True,,,,,,,,,,,none
6.2.2.1,Proto-North Erythrean to Proto-Chadic,Proto-Chadic-ŋ,,index_diachronica_original.html:1241,True,,True,True,True,,,,,,,,,,none
6.2.2.1.1,Proto-North Erythrean to Proto-Boreafrasian,Proto-Boreafrasian-sʼ,,index_diachronica_original.html:1246,True,,True,True,,,,,,,,,,,none
6.2.2.1.1,Proto-North Erythrean to Proto-Boreafrasian,Proto-Boreafrasian-h,,index_diachronica_original.html:1247,True,,True,True,True,,,,,,,,,,none
6.2.2.1.1,Proto-North Erythrean to Proto-Boreafrasian,"Proto-Boreafrasian-ɲ,ŋw",,index_diachronica_original.html:1249,True,,True,True,,,,,,,,,,,none
6.2.2.1.1,Proto-North Erythrean to Proto-Boreafrasian,Proto-Boreafrasian-ŋ,,index_diachronica_original.html:1251,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-ə,,index_diachronica_original.html:1256,True,,True,True,,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-h,,index_diachronica_original.html:1257,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-l,,index_diachronica_original.html:1258,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-ɬ,,index_diachronica_original.html:1259,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,"Egypto-Berber-ʃ,ts,z-dz-tʃ-tʼ,tʃʼ-dʒ",,index_diachronica_original.html:1260,True,,True,True,,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-pʼ,,index_diachronica_original.html:1262,True,,True,True,,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-p,,index_diachronica_original.html:1263,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-xw,,index_diachronica_original.html:1264,True,,,,,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-k,,index_diachronica_original.html:1265,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-ɡwVq,,index_diachronica_original.html:1267,True,,True,True,,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-kw,,index_diachronica_original.html:1268,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-ɡw,,index_diachronica_original.html:1269,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-xV,,index_diachronica_original.html:1270,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-q,,index_diachronica_original.html:1272,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-qu,,index_diachronica_original.html:1275,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-ʔ,,index_diachronica_original.html:1276,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,"Egypto-Berber-h,ħ,q",,index_diachronica_original.html:1277,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-q_3,,index_diachronica_original.html:1278,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-q_4,,index_diachronica_original.html:1280,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-qh,,index_diachronica_original.html:1281,True,,True,True,,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-ɣ,,index_diachronica_original.html:1282,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-O+lateral,,index_diachronica_original.html:1284,True,,True,True,,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-r,,index_diachronica_original.html:1285,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-l_2,,index_diachronica_original.html:1287,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-l_3,,index_diachronica_original.html:1288,True,,True,True,True,,,,,,,,,,none
6.2.2.1.2,Proto-Boreafrasian to Egypto-Berber,Egypto-Berber-l_4,,index_diachronica_original.html:1289,True,,True,True,,,,,,,,,,,none
6.2.2.1.3,Ancient Egyptian to Coptic,Coptic-n,,index_diachronica_original.html:1294,True,,True,True,True,,,,,,,,,,none
6.2.2.1.3,Ancient Egyptian to Coptic,Coptic-n_2,,index_diachronica_original.html:1295,True,,True,True,True,,,,,,,,,,none
6.2.2.1.3,Ancient Egyptian to Coptic,Coptic-n_3,,index_diachronica_original.html:1296,True,,True,True,True,,,,,,,,,,none
6.2.2.1.3,Ancient Egyptian to Coptic,Coptic-n_4,,index_diachronica_original.html:1297,True,,True,True,True,,,,,,,,,,none
6.2.2.1.3,Ancient Egyptian to Coptic,Coptic-n_5,,index_diachronica_original.html:1298,True,,True,True,True,,,,,,,,,,none
6.2.2.1.3,Ancient Egyptian to Coptic,Coptic-n_6,,index_diachronica_original.html:1299,True,,True,True,True,,,,,,,,,,none
6.2.2.1.3,Ancient Egyptian to Coptic,Coptic-r_2,,index_diachronica_original.html:1301,True,,True,True,True,,,,,,,,,,none
6.2.2.1.4,Proto-Boreafrasian to Proto-Semitic,Proto-Semitic-q,,index_diachronica_original.html:1306,True,,True,True,,,,,,,,,,,none
6.2.2.1.4,Proto-Boreafrasian to Proto-Semitic,"Proto-Semitic-i,u",,index_diachronica_original.html:1307,True,,True,True,,,,,,,,,,,none
6.2.2.1.4,Proto-Boreafrasian to Proto-Semitic,Proto-Semitic-ɣw,,index_diachronica_original.html:1310,True,,True,True,True,,,,,,,,,,none
6.2.2.1.4,Proto-Boreafrasian to Proto-Semitic,Proto-Semitic-kʼw,,index_diachronica_original.html:1311,True,,True,True,True,,,,,,,,,,none
6.2.2.1.4,Proto-Boreafrasian to Proto-Semitic,Proto-Semitic-w,,index_diachronica_original.html:1312,True,,True,True,True,,,,,,,,,,none
6.2.2.1.5,Proto-Semitic to Classical Arabic,Classical-Arabic-p,,index_diachronica_original.html:1318,True,,True,True,,,,,,,,,,,none
6.2.2.1.5,Proto-Semitic to Classical Arabic,Classical-Arabic-θˤ-kˤ,,index_diachronica_original.html:1319,True,,True,True,,,,,,,,,,,none
6.2.2.1.5,Proto-Semitic to Classical Arabic,Classical-Arabic-ɡ,,index_diachronica_original.html:1320,True,,,,,,,,,,,,,,none
6.2.2.1.5,Proto-Semitic to Classical Arabic,Classical-Arabic-s,0,index_diachronica_original.html:1321,True,,True,True,,,,,,,,,,,none
6.2.2.1.5,Proto-Semitic to Classical Arabic,Classical-Arabic-s,1,index_diachronica_original.html:1321,True,,True,True,,,,,,,,,,,none
6.2.2.1.5,Proto-Semitic to Classical Arabic,Classical-Arabic-ʃ,,index_diachronica_original.html:1322,True,,True,True,,,,,,,,,,,none
6.2.2.1.5,Proto-Semitic to Classical Arabic,Classical-Arabic-ɬ,,index_diachronica_original.html:1323,True,,True,True,,,,,,,,,,,none
6.2.2.1.5,Proto-Semitic to Classical Arabic,Classical-Arabic-ɬˤ,,index_diachronica_original.html:1324,True,,,,,,,,,,,,,,none
6.2.2.1.5,Proto-Semitic to Classical Arabic,Classical-Arabic-m,,index_diachronica_original.html:1325,True,,True,True,,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-S+-voice,,index_diachronica_original.html:1333,True,,True,True,,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-q,,index_diachronica_original.html:1334,True,,True,True,,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-S_3,,index_diachronica_original.html:1338,True,,True,True,True,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-f-θ,,index_diachronica_original.html:1339,True,,True,True,True,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-j_2,,index_diachronica_original.html:1343,True,,True,True,True,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,"Cypriot-Arabic-ðˤ,dˤ",,index_diachronica_original.html:1346,True,,True,True,,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-tˤ-sˤ,,index_diachronica_original.html:1347,True,,True,True,,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-dʒ,,index_diachronica_original.html:1350,True,,True,True,,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-ɣ-ħ,,index_diachronica_original.html:1351,True,,True,True,,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-w,,index_diachronica_original.html:1352,True,,True,True,True,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-a,,index_diachronica_original.html:1359,True,,True,True,True,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-u,,index_diachronica_original.html:1360,True,,True,True,True,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-u_2,,index_diachronica_original.html:1361,True,,True,True,True,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,"Cypriot-Arabic-u,a,i",,index_diachronica_original.html:1362,True,,True,True,True,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-a_2,,index_diachronica_original.html:1365,True,,True,True,True,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-a_4,0,index_diachronica_original.html:1368,True,,True,True,True,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-a_4,1,index_diachronica_original.html:1368,True,,True,True,True,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-a_5,0,index_diachronica_original.html:1369,True,,True,True,True,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-a_5,1,index_diachronica_original.html:1369,True,,True,True,True,,,,,,,,,,none
6.2.2.1.6,Classical Arabic to Cypriot Arabic,Cypriot-Arabic-a_6,,index_diachronica_original.html:1370,True,,True,True,True,,,,,,,,,,none
6.2.2.1.7,Classical Arabic to Egyptian Arabic,Egyptian-Arabic-θ-ð,,index_diachronica_original.html:1377,True,,True,True,,,,,,,,,,,none
6.2.2.1.7,Classical Arabic to Egyptian Arabic,Egyptian-Arabic-θ-ð_2,,index_diachronica_original.html:1378,True,,True,True,,,,,,,,,,,none
6.2.2.1.7,Classical Arabic to Egyptian Arabic,Egyptian-Arabic-ðˤ,,index_diachronica_original.html:1379,True,,True,True,,,,,,,,,,,none
6.2.2.1.7,Classical Arabic to Egyptian Arabic,Egyptian-Arabic-dʒ,,index_diachronica_original.html:1381,True,,True,True,,,,,,,,,,,none
6.2.2.1.7,Classical Arabic to Egyptian Arabic,"Egyptian-Arabic-i,u",,index_diachronica_original.html:1388,True,,True,True,True,,,,,,,,,,none
6.2.2.1.7,Classical Arabic to Egyptian Arabic,Egyptian-Arabic-ʕ,0,index_diachronica_original.html:1399,True,,True,True,True,,,,,,,,,,none
6.2.2.1.7,Classical Arabic to Egyptian Arabic,Egyptian-Arabic-ʕ,1,index_diachronica_original.html:1399,True,,True,True,True,,,,,,,,,,none
